,origin,destination,departure_at,airline,flight_number,price,expires_at
875,LED,KZN,2021-03-30T06:40:00Z,5N,597,5590,2021-03-07T18:53:01Z
876,LED,KZN,2021-03-31T06:40:00Z,5N,597,5090,2021-03-07T19:16:12Z
877,LED,KZN,2021-04-01T06:40:00Z,5N,597,5090,2021-03-05T16:44:43Z
878,LED,KZN,2021-04-02T06:40:00Z,5N,597,5090,2021-03-07T07:58:13Z
879,LED,KZN,2021-04-03T06:40:00Z,5N,597,5090,2021-03-07T16:17:35Z
880,LED,KZN,2021-04-04T06:40:00Z,5N,597,5090,2021-03-08T12:09:37Z
881,LED,KZN,2021-04-05T06:40:00Z,5N,597,4590,2021-03-07T09:21:06Z
882,LED,KZN,2021-04-06T06:40:00Z,5N,597,4590,2021-03-07T10:02:27Z
883,LED,KZN,2021-04-07T06:40:00Z,5N,597,5090,2021-03-07T06:50:46Z
884,LED,KZN,2021-04-08T06:40:00Z,5N,597,5090,2021-03-06T09:58:12Z
885,LED,KZN,2021-04-09T06:40:00Z,5N,597,5490,2021-03-07T11:34:06Z
886,LED,KZN,2021-04-10T06:40:00Z,5N,597,5490,2021-03-07T13:21:14Z
887,LED,KZN,2021-04-11T06:40:00Z,5N,597,5090,2021-03-08T09:56:12Z
888,LED,KZN,2021-04-12T06:40:00Z,5N,597,5090,2021-03-07T15:02:59Z
889,LED,KZN,2021-04-13T06:40:00Z,5N,597,4590,2021-03-07T15:25:18Z
890,LED,KZN,2021-04-14T06:40:00Z,5N,597,4590,2021-03-05T17:39:31Z
891,LED,KZN,2021-04-15T06:40:00Z,5N,597,5090,2021-03-06T09:08:17Z
892,LED,KZN,2021-04-16T04:30:00Z,7R,347,5577,2021-03-08T08:03:50Z
893,LED,KZN,2021-04-17T06:40:00Z,5N,597,5090,2021-03-06T10:49:20Z
894,LED,KZN,2021-04-18T06:40:00Z,5N,597,5090,2021-03-07T10:36:32Z
895,LED,KZN,2021-04-19T06:40:00Z,5N,597,5090,2021-03-07T20:43:29Z
896,LED,KZN,2021-04-20T06:40:00Z,5N,597,4590,2021-03-07T20:08:40Z
897,LED,KZN,2021-04-21T15:25:00Z,DP,547,4478,2021-03-05T18:36:21Z
898,LED,KZN,2021-04-22T06:40:00Z,5N,597,5254,2021-03-07T06:11:18Z
899,LED,KZN,2021-04-23T15:25:00Z,DP,547,5559,2021-03-08T11:42:38Z
900,LED,KZN,2021-04-24T06:40:00Z,5N,597,5490,2021-03-08T11:22:42Z
901,LED,KZN,2021-04-25T06:40:00Z,5N,597,5590,2021-03-07T11:24:22Z
902,LED,KZN,2021-04-26T15:25:00Z,DP,547,4632,2021-03-06T18:53:42Z
903,LED,KZN,2021-04-27T15:25:00Z,DP,547,6074,2021-03-07T05:54:53Z
904,LED,KZN,2021-04-28T15:25:00Z,DP,547,6567,2021-03-07T11:30:57Z
905,LED,KZN,2021-04-29T06:40:00Z,5N,597,7672,2021-03-06T20:03:05Z
906,LED,KZN,2021-04-30T19:50:00Z,FV,6021,9379,2021-03-05T18:01:36Z
907,LED,KZN,2021-05-01T15:25:00Z,DP,547,8031,2021-03-07T11:00:15Z
908,LED,KZN,2021-05-02T15:25:00Z,DP,547,7001,2021-03-08T12:11:53Z
909,LED,KZN,2021-05-03T15:25:00Z,DP,547,6487,2021-03-06T19:02:42Z
910,LED,KZN,2021-05-04T15:25:00Z,DP,547,5662,2021-03-08T06:32:20Z
911,LED,KZN,2021-05-05T06:40:00Z,5N,597,5990,2021-03-06T21:45:59Z
912,LED,KZN,2021-05-06T06:40:00Z,5N,597,5990,2021-03-07T07:44:58Z
913,LED,KZN,2021-05-07T06:40:00Z,5N,597,7390,2021-03-07T11:29:27Z
914,LED,KZN,2021-05-08T15:25:00Z,DP,547,6074,2021-03-07T21:36:30Z
915,LED,KZN,2021-05-09T06:40:00Z,5N,597,5990,2021-03-06T11:30:19Z
916,LED,KZN,2021-05-10T06:40:00Z,5N,597,6990,2021-03-07T21:34:49Z
917,LED,KZN,2021-05-11T06:40:00Z,5N,597,5990,2021-03-06T17:54:32Z
918,LED,KZN,2021-05-12T06:40:00Z,5N,597,5090,2021-03-07T14:35:51Z
919,LED,KZN,2021-05-13T06:40:00Z,5N,597,4590,2021-03-07T11:05:04Z
920,LED,KZN,2021-05-14T06:40:00Z,5N,597,5490,2021-03-07T07:59:34Z
921,LED,KZN,2021-05-15T06:40:00Z,5N,597,5990,2021-03-07T18:34:38Z
922,LED,KZN,2021-05-16T06:40:00Z,5N,597,5490,2021-03-07T15:15:49Z
923,LED,KZN,2021-05-17T06:40:00Z,5N,597,5090,2021-03-06T19:01:20Z
924,LED,KZN,2021-05-18T06:40:00Z,5N,597,5590,2021-03-06T19:06:57Z
925,LED,KZN,2021-05-19T06:40:00Z,5N,597,4590,2021-03-06T07:47:31Z
926,LED,KZN,2021-05-20T06:40:00Z,5N,597,5590,2021-03-08T11:02:36Z
927,LED,KZN,2021-05-21T06:40:00Z,5N,597,5590,2021-03-07T19:12:21Z
928,LED,KZN,2021-05-22T06:40:00Z,5N,597,5590,2021-03-07T19:12:24Z
929,LED,KZN,2021-05-23T06:40:00Z,5N,597,5990,2021-03-07T15:37:24Z
930,LED,KZN,2021-05-24T06:40:00Z,5N,597,5990,2021-03-07T15:00:26Z
931,LED,KZN,2021-05-25T06:40:00Z,5N,597,5590,2021-03-08T09:30:45Z
932,LED,KZN,2021-05-26T06:40:00Z,5N,597,5590,2021-03-06T18:51:10Z
933,LED,KZN,2021-05-27T06:40:00Z,5N,597,5590,2021-03-05T21:14:19Z
934,LED,KZN,2021-05-28T06:40:00Z,5N,597,5990,2021-03-07T18:04:08Z
935,LED,KZN,2021-05-29T06:40:00Z,5N,597,5990,2021-03-05T17:51:39Z
936,LED,KZN,2021-05-31T15:25:00Z,DP,547,6074,2021-03-05T16:01:02Z
937,LED,KZN,2021-06-01T06:40:00Z,5N,597,5590,2021-03-08T09:28:32Z
938,LED,KZN,2021-06-02T21:20:00Z,FV,6303,15256,2021-03-07T06:41:48Z
939,LED,KZN,2021-06-03T06:40:00Z,5N,597,5590,2021-03-05T16:20:33Z
940,LED,KZN,2021-06-04T06:40:00Z,5N,597,6490,2021-03-08T01:55:05Z
941,LED,KZN,2021-06-05T06:40:00Z,5N,597,6490,2021-03-07T06:22:55Z
942,LED,KZN,2021-06-06T21:20:00Z,FV,6303,15256,2021-03-05T15:23:02Z
943,LED,KZN,2021-06-07T06:40:00Z,5N,597,5590,2021-03-08T10:19:14Z
944,LED,KZN,2021-06-09T06:40:00Z,5N,597,5990,2021-03-08T05:59:09Z
945,LED,KZN,2021-06-10T21:20:00Z,FV,6303,15256,2021-03-07T16:53:21Z
946,LED,KZN,2021-06-11T06:40:00Z,5N,597,6390,2021-03-07T18:07:03Z
947,LED,KZN,2021-06-12T15:25:00Z,DP,547,6470,2021-03-05T19:30:50Z
948,LED,KZN,2021-06-13T06:40:00Z,5N,597,6390,2021-03-06T15:41:37Z
949,LED,KZN,2021-06-14T06:40:00Z,5N,597,6890,2021-03-07T01:37:15Z
950,LED,KZN,2021-06-15T21:20:00Z,FV,6303,15256,2021-03-07T09:52:03Z
951,LED,KZN,2021-06-16T15:25:00Z,DP,547,6052,2021-03-07T16:51:16Z
952,LED,KZN,2021-06-17T06:40:00Z,5N,597,6390,2021-03-08T07:21:21Z
953,LED,KZN,2021-06-18T06:40:00Z,5N,597,6390,2021-03-06T14:00:02Z
954,LED,KZN,2021-06-20T06:40:00Z,5N,597,6390,2021-03-07T02:49:33Z
955,LED,KZN,2021-06-21T06:40:00Z,5N,597,6390,2021-03-07T14:00:07Z
956,LED,KZN,2021-06-22T21:20:00Z,FV,6303,15256,2021-03-05T20:36:36Z
957,LED,KZN,2021-06-23T06:40:00Z,5N,597,6890,2021-03-05T20:36:36Z
958,LED,KZN,2021-06-24T06:40:00Z,5N,597,6390,2021-03-07T10:46:00Z
959,LED,KZN,2021-06-25T06:40:00Z,5N,597,6390,2021-03-07T13:29:04Z
960,LED,KZN,2021-06-26T20:40:00Z,FV,6595,7555,2021-03-07T18:57:00Z
961,LED,KZN,2021-06-27T21:20:00Z,FV,6303,15256,2021-03-07T21:03:31Z
962,LED,KZN,2021-06-28T06:40:00Z,5N,597,6390,2021-03-07T21:03:31Z
963,LED,KZN,2021-06-29T21:20:00Z,FV,6303,15256,2021-03-06T18:24:33Z
964,LED,KZN,2021-06-30T06:40:00Z,5N,597,6390,2021-03-06T18:49:32Z
965,LED,KZN,2021-07-01T06:40:00Z,5N,597,6890,2021-03-05T19:37:37Z
966,LED,KZN,2021-07-02T06:40:00Z,5N,597,6890,2021-03-06T14:35:34Z
967,LED,KZN,2021-07-04T21:20:00Z,FV,6303,15256,2021-03-06T10:58:16Z
968,LED,KZN,2021-07-05T06:40:00Z,5N,597,6890,2021-03-07T19:15:39Z
969,LED,KZN,2021-07-07T21:20:00Z,FV,6303,15256,2021-03-06T06:58:04Z
970,LED,KZN,2021-07-08T06:40:00Z,5N,597,6890,2021-03-06T19:07:53Z
971,LED,KZN,2021-07-09T06:40:00Z,5N,597,6890,2021-03-07T08:09:42Z
972,LED,KZN,2021-07-10T21:20:00Z,FV,6303,15256,2021-03-08T11:34:43Z
973,LED,KZN,2021-07-11T06:40:00Z,5N,597,6890,2021-03-08T11:34:43Z
974,LED,KZN,2021-07-12T06:40:00Z,5N,597,6890,2021-03-08T07:59:25Z
975,LED,KZN,2021-07-15T21:20:00Z,FV,6303,15256,2021-03-05T16:00:35Z
976,LED,KZN,2021-07-16T06:40:00Z,5N,597,6890,2021-03-05T15:59:17Z
977,LED,KZN,2021-07-17T06:40:00Z,5N,597,6890,2021-03-08T06:00:54Z
978,LED,KZN,2021-07-18T06:40:00Z,5N,597,6890,2021-03-06T21:02:56Z
979,LED,KZN,2021-07-19T06:40:00Z,5N,597,6998,2021-03-05T19:00:24Z
980,LED,KZN,2021-07-21T21:20:00Z,FV,6303,15256,2021-03-06T10:49:06Z
981,LED,KZN,2021-07-22T06:40:00Z,5N,597,6890,2021-03-06T23:13:13Z
982,LED,KZN,2021-07-23T06:40:00Z,5N,597,6890,2021-03-06T18:28:03Z
983,LED,KZN,2021-07-24T06:40:00Z,5N,597,6890,2021-03-06T17:51:26Z
984,LED,KZN,2021-07-25T21:20:00Z,FV,6303,15256,2021-03-07T12:52:19Z
985,LED,KZN,2021-07-26T06:40:00Z,5N,597,6890,2021-03-07T12:52:19Z
986,LED,KZN,2021-07-27T06:40:00Z,5N,597,6890,2021-03-07T12:23:55Z
987,LED,KZN,2021-07-28T21:30:00Z,FV,6411,36106,2021-03-08T07:37:16Z
988,LED,KZN,2021-07-29T06:40:00Z,5N,597,7390,2021-03-08T07:37:16Z
989,LED,KZN,2021-07-30T06:40:00Z,5N,597,7390,2021-03-06T17:45:49Z
990,LED,KZN,2021-07-31T06:40:00Z,5N,597,7390,2021-03-07T16:36:19Z
991,LED,KZN,2021-08-01T06:40:00Z,5N,597,7390,2021-03-07T16:20:47Z
992,LED,KZN,2021-08-02T06:40:00Z,5N,597,7390,2021-03-05T15:14:30Z
993,LED,KZN,2021-08-03T06:40:00Z,5N,597,7390,2021-03-06T07:35:13Z
994,LED,KZN,2021-08-04T06:40:00Z,5N,597,7390,2021-03-06T20:52:27Z
995,LED,KZN,2021-08-05T06:40:00Z,5N,597,7390,2021-03-06T09:24:38Z
996,LED,KZN,2021-08-06T06:40:00Z,5N,597,7390,2021-03-05T18:18:36Z
997,LED,KZN,2021-08-08T22:45:00Z,TK,404,54668,2021-03-07T16:32:45Z
998,LED,KZN,2021-08-09T06:40:00Z,5N,597,7390,2021-03-07T16:32:45Z
999,LED,KZN,2021-08-13T06:40:00Z,5N,597,7390,2021-03-07T19:07:48Z
1000,LED,KZN,2021-08-14T06:40:00Z,5N,597,7390,2021-03-06T13:27:21Z
1001,LED,KZN,2021-08-19T21:20:00Z,FV,6303,15256,2021-03-07T19:16:15Z
1002,LED,KZN,2021-08-20T06:40:00Z,5N,597,7390,2021-03-07T19:16:15Z
1003,LED,KZN,2021-08-21T06:40:00Z,5N,597,7390,2021-03-06T08:44:44Z
1004,LED,KZN,2021-08-23T21:20:00Z,FV,6303,15256,2021-03-06T18:34:02Z
1005,LED,KZN,2021-08-24T15:25:00Z,DP,547,6611,2021-03-06T18:34:02Z
1006,LED,KZN,2021-09-01T06:40:00Z,5N,597,5990,2021-03-07T05:43:08Z
1007,LED,KZN,2021-09-06T21:20:00Z,FV,6303,15256,2021-03-06T22:02:24Z
1008,LED,KZN,2021-09-07T15:25:00Z,DP,547,4632,2021-03-06T22:02:24Z
1009,LED,KZN,2021-09-11T06:40:00Z,5N,597,5590,2021-03-05T16:43:55Z
1010,LED,KZN,2021-09-17T06:40:00Z,5N,597,5254,2021-03-07T05:40:26Z
1011,LED,KZN,2021-09-19T06:40:00Z,5N,597,5254,2021-03-07T05:47:29Z
1012,LED,KZN,2021-09-26T23:00:00Z,XQ,869,35223,2021-03-08T11:17:14Z
1013,LED,KZN,2021-09-27T06:40:00Z,5N,597,5590,2021-03-08T11:17:14Z
1014,LED,KZN,2021-10-03T06:40:00Z,5N,597,4590,2021-03-06T22:04:06Z
1015,LED,KZN,2021-10-05T21:20:00Z,FV,6303,15256,2021-03-07T09:53:28Z
1016,LED,KZN,2021-10-06T06:40:00Z,5N,597,4590,2021-03-07T09:53:28Z
1017,LED,KZN,2021-10-07T06:40:00Z,5N,597,4590,2021-03-06T18:13:00Z
1018,LED,KZN,2021-10-08T06:40:00Z,5N,597,4590,2021-03-07T14:56:21Z
1019,LED,KZN,2021-10-10T21:20:00Z,FV,6303,15256,2021-03-08T04:29:04Z
1020,LED,KZN,2021-10-11T06:40:00Z,5N,597,4590,2021-03-08T04:29:40Z
1021,LED,KZN,2021-10-16T06:40:00Z,5N,597,4590,2021-03-08T09:14:37Z
1022,LED,KZN,2021-10-19T21:20:00Z,FV,6303,17449,2021-03-07T10:24:56Z
1023,LED,KZN,2021-10-20T06:55:00Z,S7,1006,6012,2021-03-07T10:24:56Z
1024,LED,KZN,2021-11-04T07:20:00Z,S7,1006,6012,2021-03-07T07:34:54Z
1025,LED,KZN,2021-11-10T02:20:00Z,S7,1024,6012,2021-03-07T18:24:32Z
1026,LED,KZN,2021-11-20T17:10:00Z,S7,1016,6012,2021-03-06T19:04:49Z
1027,LED,KZN,2022-02-01T11:40:00Z,S7,1012,6012,2021-03-05T16:16:06Z
1028,LED,CEK,2021-03-05T20:35:00Z,DP,549,8979,2021-03-05T20:35:00Z
1029,LED,CEK,2021-03-06T20:35:00Z,DP,549,6629,2021-03-06T20:35:00Z
1030,LED,CEK,2021-03-07T20:35:00Z,DP,549,6629,2021-03-07T05:24:41Z
1031,LED,CEK,2021-03-08T20:35:00Z,DP,549,7829,2021-03-08T05:50:14Z
1032,LED,CEK,2021-03-09T19:55:00Z,S7,1020,6996,2021-03-07T20:57:39Z
1033,LED,CEK,2021-03-10T11:40:00Z,S7,1012,6996,2021-03-08T09:19:08Z
1034,LED,CEK,2021-03-11T20:35:00Z,DP,549,6629,2021-03-08T07:24:31Z
1035,LED,CEK,2021-03-12T20:35:00Z,DP,549,7179,2021-03-08T09:53:52Z
1036,LED,CEK,2021-03-13T11:40:00Z,S7,1012,6996,2021-03-08T07:12:58Z
1037,LED,CEK,2021-03-14T20:35:00Z,DP,549,7179,2021-03-06T14:44:37Z
1038,LED,CEK,2021-03-15T20:35:00Z,DP,549,6629,2021-03-07T09:49:43Z
1039,LED,CEK,2021-03-16T20:35:00Z,DP,549,6629,2021-03-06T12:38:32Z
1040,LED,CEK,2021-03-17T20:35:00Z,DP,549,6079,2021-03-06T20:56:18Z
1041,LED,CEK,2021-03-18T20:35:00Z,DP,549,6079,2021-03-07T08:24:52Z
1042,LED,CEK,2021-03-19T20:35:00Z,DP,549,6629,2021-03-06T11:44:30Z
1043,LED,CEK,2021-03-20T20:35:00Z,DP,549,7179,2021-03-08T11:30:12Z
1044,LED,CEK,2021-03-21T20:35:00Z,DP,549,6629,2021-03-06T17:05:41Z
1045,LED,CEK,2021-03-22T20:35:00Z,DP,549,6079,2021-03-06T18:57:08Z
1046,LED,CEK,2021-03-23T20:35:00Z,DP,549,6079,2021-03-06T08:59:58Z
1047,LED,CEK,2021-03-24T20:35:00Z,DP,549,6629,2021-03-06T08:40:02Z
1048,LED,CEK,2021-03-25T20:35:00Z,DP,549,6629,2021-03-08T11:19:42Z
1049,LED,CEK,2021-03-26T03:00:00Z,U6,9801,7607,2021-03-07T12:52:09Z
1050,LED,CEK,2021-03-27T19:55:00Z,S7,1020,7564,2021-03-07T20:52:10Z
1051,LED,CEK,2021-03-28T23:25:00Z,5N,527,7160,2021-03-06T12:03:43Z
1052,LED,CEK,2021-03-29T17:15:00Z,DP,208,7619,2021-03-06T12:03:43Z
1053,LED,CEK,2021-03-30T23:25:00Z,5N,527,6510,2021-03-07T10:06:34Z
1054,LED,CEK,2021-03-31T23:25:00Z,5N,527,5960,2021-03-06T06:39:45Z
1055,LED,CEK,2021-04-01T23:25:00Z,5N,527,5960,2021-03-06T08:25:42Z
1056,LED,CEK,2021-04-02T20:55:00Z,DP,549,7178,2021-03-07T21:14:46Z
1057,LED,CEK,2021-04-03T23:25:00Z,5N,527,5960,2021-03-08T06:33:27Z
1058,LED,CEK,2021-04-04T23:25:00Z,5N,527,5960,2021-03-08T12:05:22Z
1059,LED,CEK,2021-04-05T23:25:00Z,5N,527,5960,2021-03-06T20:22:11Z
1060,LED,CEK,2021-04-06T23:25:00Z,5N,527,5960,2021-03-06T21:47:29Z
1061,LED,CEK,2021-04-07T23:25:00Z,5N,527,5960,2021-03-07T20:05:24Z
1062,LED,CEK,2021-04-08T23:25:00Z,5N,527,5960,2021-03-07T11:18:06Z
1063,LED,CEK,2021-04-09T23:25:00Z,5N,527,5960,2021-03-07T18:01:09Z
1064,LED,CEK,2021-04-10T20:55:00Z,DP,549,7178,2021-03-07T18:01:09Z
1065,LED,CEK,2021-04-11T23:25:00Z,5N,527,5960,2021-03-07T17:46:21Z
1066,LED,CEK,2021-04-12T23:25:00Z,5N,527,5960,2021-03-07T11:23:24Z
1067,LED,CEK,2021-04-13T23:25:00Z,5N,527,5960,2021-03-06T07:16:38Z
1068,LED,CEK,2021-04-14T23:25:00Z,5N,527,5960,2021-03-07T12:52:29Z
1069,LED,CEK,2021-04-15T23:25:00Z,5N,527,5960,2021-03-07T19:12:58Z
1070,LED,CEK,2021-04-16T23:25:00Z,5N,527,5960,2021-03-08T07:10:19Z
1071,LED,CEK,2021-04-17T23:25:00Z,5N,527,5960,2021-03-05T20:23:37Z
1072,LED,CEK,2021-04-18T14:45:00Z,U6,80,14344,2021-03-05T20:23:37Z
1073,LED,CEK,2021-04-19T20:55:00Z,DP,549,6079,2021-03-06T03:15:50Z
1074,LED,CEK,2021-04-20T23:25:00Z,5N,527,6510,2021-03-06T13:00:29Z
1075,LED,CEK,2021-04-21T23:25:00Z,5N,527,5960,2021-03-08T09:05:43Z
1076,LED,CEK,2021-04-22T23:25:00Z,5N,527,5960,2021-03-06T21:29:18Z
1077,LED,CEK,2021-04-23T09:55:00Z,UT,370,7460,2021-03-07T13:06:19Z
1078,LED,CEK,2021-04-24T23:25:00Z,5N,527,5960,2021-03-05T19:55:07Z
1079,LED,CEK,2021-04-25T23:25:00Z,5N,527,7660,2021-03-08T12:13:38Z
1080,LED,CEK,2021-04-26T20:55:00Z,DP,549,6079,2021-03-07T09:48:01Z
1081,LED,CEK,2021-04-27T23:25:00Z,5N,527,6510,2021-03-07T08:21:01Z
1082,LED,CEK,2021-04-28T14:45:00Z,U6,80,8426,2021-03-07T08:21:01Z
1083,LED,CEK,2021-04-29T23:25:00Z,5N,527,7060,2021-03-07T22:44:13Z
1084,LED,CEK,2021-04-30T05:00:00Z,DP,206,8794,2021-03-06T09:02:11Z
1085,LED,CEK,2021-05-01T20:55:00Z,DP,549,6629,2021-03-05T19:56:29Z
1086,LED,CEK,2021-05-02T23:25:00Z,5N,527,7231,2021-03-05T17:29:19Z
1087,LED,CEK,2021-05-04T23:25:00Z,5N,527,7710,2021-03-05T19:06:30Z
1088,LED,CEK,2021-05-05T23:25:00Z,5N,527,6510,2021-03-06T18:09:10Z
1089,LED,CEK,2021-05-06T23:25:00Z,5N,527,7060,2021-03-06T14:16:59Z
1090,LED,CEK,2021-05-07T23:25:00Z,5N,527,7060,2021-03-07T08:21:22Z
1091,LED,CEK,2021-05-08T20:55:00Z,DP,549,8949,2021-03-07T08:21:22Z
1092,LED,CEK,2021-05-09T23:25:00Z,5N,527,7160,2021-03-07T14:16:39Z
1093,LED,CEK,2021-05-10T12:35:00Z,FV,6011,8908,2021-03-07T14:16:39Z
1094,LED,CEK,2021-05-11T20:55:00Z,DP,549,7179,2021-03-07T05:47:31Z
1095,LED,CEK,2021-05-12T23:25:00Z,5N,527,5960,2021-03-06T11:41:33Z
1096,LED,CEK,2021-05-13T23:25:00Z,5N,527,6222,2021-03-06T10:51:06Z
1097,LED,CEK,2021-05-14T23:25:00Z,5N,527,7237,2021-03-06T11:05:12Z
1098,LED,CEK,2021-05-15T23:25:00Z,5N,527,7235,2021-03-06T11:17:20Z
1099,LED,CEK,2021-05-16T08:20:00Z,N4,178,8511,2021-03-06T11:17:20Z
1100,LED,CEK,2021-05-17T20:55:00Z,DP,549,6696,2021-03-05T16:44:14Z
1101,LED,CEK,2021-05-18T23:25:00Z,5N,527,6510,2021-03-07T09:04:13Z
1102,LED,CEK,2021-05-19T23:25:00Z,5N,527,6510,2021-03-08T07:23:45Z
1103,LED,CEK,2021-05-20T23:25:00Z,5N,527,7060,2021-03-07T07:22:34Z
1104,LED,CEK,2021-05-21T08:20:00Z,N4,178,8389,2021-03-07T07:22:34Z
1105,LED,CEK,2021-05-28T23:25:00Z,5N,527,7710,2021-03-07T10:11:27Z
1106,LED,CEK,2021-05-29T13:00:00Z,U6,60,8850,2021-03-07T10:11:27Z
1107,LED,CEK,2021-05-30T23:25:00Z,5N,527,7710,2021-03-05T16:33:40Z
1108,LED,CEK,2021-05-31T05:00:00Z,DP,206,8998,2021-03-05T16:33:40Z
1109,LED,CEK,2021-06-03T20:55:00Z,DP,549,7829,2021-03-06T16:15:32Z
1110,LED,CEK,2021-06-06T23:25:00Z,5N,527,8360,2021-03-05T16:45:28Z
1111,LED,CEK,2021-06-07T20:55:00Z,DP,549,9647,2021-03-05T16:45:28Z
1112,LED,CEK,2021-06-09T23:25:00Z,5N,527,8360,2021-03-07T21:17:29Z
1113,LED,CEK,2021-06-10T23:25:00Z,5N,527,8360,2021-03-06T11:33:41Z
1114,LED,CEK,2021-06-11T23:25:00Z,5N,527,8360,2021-03-08T08:31:34Z
1115,LED,CEK,2021-06-12T05:05:00Z,FV,6017,10156,2021-03-08T08:31:34Z
1116,LED,CEK,2021-06-15T23:25:00Z,5N,527,8360,2021-03-06T16:10:57Z
1117,LED,CEK,2021-06-16T09:45:00Z,U6,391,14976,2021-03-06T16:10:57Z
1118,LED,CEK,2021-06-18T23:25:00Z,5N,527,8860,2021-03-08T08:49:13Z
1119,LED,CEK,2021-06-19T14:45:00Z,U6,80,10648,2021-03-08T08:49:13Z
1120,LED,CEK,2021-06-24T23:25:00Z,5N,527,8360,2021-03-07T07:02:23Z
1121,LED,CEK,2021-06-25T14:45:00Z,U6,80,10113,2021-03-06T08:43:25Z
1122,LED,CEK,2021-06-28T23:25:00Z,5N,527,8860,2021-03-07T17:02:58Z
1123,LED,CEK,2021-06-29T23:25:00Z,5N,527,8860,2021-03-07T13:37:09Z
1124,LED,CEK,2021-06-30T23:25:00Z,5N,527,9360,2021-03-06T05:17:15Z
1125,LED,CEK,2021-07-01T23:25:00Z,5N,527,9360,2021-03-06T00:49:05Z
1126,LED,CEK,2021-07-02T23:25:00Z,5N,527,9677,2021-03-08T09:16:17Z
1127,LED,CEK,2021-07-03T23:25:00Z,5N,527,9360,2021-03-06T16:03:58Z
1128,LED,CEK,2021-07-04T23:25:00Z,5N,527,9360,2021-03-07T07:46:11Z
1129,LED,CEK,2021-07-05T08:20:00Z,N4,178,11431,2021-03-07T07:46:11Z
1130,LED,CEK,2021-07-08T23:25:00Z,5N,527,9360,2021-03-07T15:05:38Z
1131,LED,CEK,2021-07-09T02:20:00Z,S7,1026,32339,2021-03-07T15:05:38Z
1132,LED,CEK,2021-07-11T23:25:00Z,5N,527,9360,2021-03-06T09:21:35Z
1133,LED,CEK,2021-07-12T08:20:00Z,N4,178,11157,2021-03-06T09:21:35Z
1134,LED,CEK,2021-07-14T23:25:00Z,5N,527,9360,2021-03-06T11:48:10Z
1135,LED,CEK,2021-07-15T23:25:00Z,5N,527,9344,2021-03-06T07:57:49Z
1136,LED,CEK,2021-07-16T23:25:00Z,5N,527,9360,2021-03-06T11:51:49Z
1137,LED,CEK,2021-07-17T23:25:00Z,5N,527,9360,2021-03-06T07:30:33Z
1138,LED,CEK,2021-07-18T20:55:00Z,DP,549,29803,2021-03-06T07:30:33Z
1139,LED,CEK,2021-07-19T23:25:00Z,5N,527,9360,2021-03-07T05:53:12Z
1140,LED,CEK,2021-07-20T23:25:00Z,5N,527,9360,2021-03-06T17:41:14Z
1141,LED,CEK,2021-08-07T23:25:00Z,5N,527,9360,2021-03-07T21:13:16Z
1142,LED,CEK,2021-08-08T05:05:00Z,FV,6017,11545,2021-03-07T21:13:16Z
1143,LED,CEK,2021-08-27T23:25:00Z,5N,527,8349,2021-03-06T13:29:18Z
1144,LED,CEK,2021-08-28T17:15:00Z,DP,208,10542,2021-03-06T13:29:18Z
1145,LED,CEK,2021-12-05T19:55:00Z,S7,1020,10012,2021-03-05T20:08:30Z
1146,LED,SVX,2021-03-05T15:40:00Z,U6,224,7846,2021-03-05T15:40:00Z
1147,LED,SVX,2021-03-06T20:50:00Z,DP,515,6047,2021-03-06T15:05:41Z
1148,LED,SVX,2021-03-07T11:05:00Z,R3,468,5575,2021-03-07T11:05:00Z
1149,LED,SVX,2021-03-08T10:55:00Z,DP,581,7930,2021-03-07T19:04:09Z
1150,LED,SVX,2021-03-09T19:55:00Z,S7,1020,6189,2021-03-07T11:06:07Z
1151,LED,SVX,2021-03-10T04:00:00Z,7R,291,5740,2021-03-08T10:21:21Z
1152,LED,SVX,2021-03-11T10:55:00Z,DP,581,5739,2021-03-08T08:31:33Z
1153,LED,SVX,2021-03-12T10:55:00Z,DP,581,5664,2021-03-07T17:04:13Z
1154,LED,SVX,2021-03-13T05:20:00Z,7R,291,5850,2021-03-07T20:50:49Z
1155,LED,SVX,2021-03-14T11:40:00Z,S7,1012,5998,2021-03-06T13:30:10Z
1156,LED,SVX,2021-03-15T09:20:00Z,S7,1010,5914,2021-03-06T07:18:49Z
1157,LED,SVX,2021-03-16T05:20:00Z,7R,293,5561,2021-03-08T11:21:24Z
1158,LED,SVX,2021-03-17T11:40:00Z,S7,1012,5986,2021-03-08T09:30:48Z
1159,LED,SVX,2021-03-18T17:10:00Z,S7,1016,5998,2021-03-06T07:57:36Z
1160,LED,SVX,2021-03-19T20:50:00Z,DP,515,6018,2021-03-06T07:50:05Z
1161,LED,SVX,2021-03-20T05:20:00Z,7R,291,5478,2021-03-07T15:23:07Z
1162,LED,SVX,2021-03-21T14:30:00Z,S7,1014,5914,2021-03-07T10:25:28Z
1163,LED,SVX,2021-03-22T17:55:00Z,S7,1018,5998,2021-03-07T07:13:10Z
1164,LED,SVX,2021-03-23T05:20:00Z,7R,293,5562,2021-03-06T22:29:41Z
1165,LED,SVX,2021-03-24T09:20:00Z,S7,1010,5914,2021-03-06T20:34:26Z
1166,LED,SVX,2021-03-25T20:50:00Z,DP,515,5664,2021-03-05T18:59:47Z
