origin,destination,departure_at,airline,flight_number,price,expires_at,requested_at
SVX,KZN,2021-06-17T09:20:00Z,7R,861,9770,2021-03-08T19:51:32Z,21-03-07T00:43:58Z
SVX,KZN,2021-06-18T15:05:00Z,S7,1176,10958,2021-03-08T19:22:03Z,21-03-07T00:43:58Z
SVX,KZN,2021-07-01T09:20:00Z,7R,861,9770,2021-03-09T11:40:44Z,21-03-07T00:43:58Z
SVX,KZN,2021-07-05T09:20:00Z,7R,861,9770,2021-03-08T17:09:54Z,21-03-07T00:43:58Z
SVX,KZN,2021-08-02T09:20:00Z,7R,861,12609,2021-03-07T09:25:53Z,21-03-07T00:43:58Z
SVX,KZN,2021-08-19T09:20:00Z,7R,861,9770,2021-03-09T18:40:53Z,21-03-07T00:43:58Z
SVX,KZN,2021-08-20T15:05:00Z,S7,1176,12988,2021-03-09T18:40:07Z,21-03-07T00:43:58Z
SVX,KZN,2021-08-22T13:35:00Z,7R,861,9770,2021-03-07T18:15:06Z,21-03-07T00:43:58Z
SVX,KZN,2021-08-26T09:20:00Z,7R,861,11406,2021-03-08T08:29:08Z,21-03-07T00:43:58Z
SVX,KZN,2021-11-03T01:05:00Z,S7,1172,9867,2021-03-07T10:02:31Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-07T00:55:00Z,SU,1409,14852,2021-03-07T00:55:00Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-10T21:25:00Z,WZ,1005,10038,2021-03-07T15:51:17Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-11T09:20:00Z,7R,861,12802,2021-03-07T15:51:17Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-12T01:05:00Z,S7,1172,13052,2021-03-08T15:28:28Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-17T21:25:00Z,WZ,1005,10150,2021-03-09T08:18:04Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-18T13:05:00Z,DP,408,21945,2021-03-09T08:18:04Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-24T21:25:00Z,WZ,1005,11052,2021-03-08T18:25:35Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-25T01:00:00Z,DP,404,25651,2021-03-08T18:25:35Z,21-03-07T00:43:58Z
SVX,CEK,2021-03-29T15:05:00Z,S7,1176,9884,2021-03-07T20:41:32Z,21-03-07T00:43:58Z
SVX,CEK,2021-04-01T15:30:00Z,U6,270,8835,2021-03-07T19:28:12Z,21-03-07T00:43:58Z
SVX,CEK,2021-04-08T15:30:00Z,U6,270,9670,2021-03-09T19:19:44Z,21-03-07T00:43:58Z
SVX,CEK,2021-07-16T11:00:00Z,U6,300,13988,2021-03-07T06:16:13Z,21-03-07T00:43:58Z
SVX,AER,2021-03-07T14:55:00Z,S7,1176,9227,2021-03-07T14:55:00Z,21-03-07T00:43:58Z
SVX,AER,2021-03-08T01:05:00Z,S7,1172,9227,2021-03-08T01:05:00Z,21-03-07T00:43:58Z
SVX,AER,2021-03-09T13:55:00Z,WZ,422,10628,2021-03-07T10:22:20Z,21-03-07T00:43:58Z
SVX,AER,2021-03-10T01:30:00Z,A4,214,9494,2021-03-07T13:42:08Z,21-03-07T00:43:58Z
SVX,AER,2021-03-11T02:00:00Z,N4,141,9961,2021-03-09T13:00:26Z,21-03-07T00:43:58Z
SVX,AER,2021-03-12T00:05:00Z,DP,563,10366,2021-03-09T11:37:57Z,21-03-07T00:43:58Z
SVX,AER,2021-03-13T00:30:00Z,DP,340,9406,2021-03-07T05:28:27Z,21-03-07T00:43:58Z
SVX,AER,2021-03-14T00:05:00Z,DP,563,11180,2021-03-09T20:28:26Z,21-03-07T00:43:58Z
SVX,AER,2021-03-15T14:55:00Z,S7,1176,9620,2021-03-09T08:07:52Z,21-03-07T00:43:58Z
SVX,AER,2021-03-16T13:05:00Z,DP,408,10606,2021-03-09T09:45:40Z,21-03-07T00:43:58Z
SVX,AER,2021-03-17T01:05:00Z,S7,1172,9932,2021-03-09T07:35:17Z,21-03-07T00:43:58Z
SVX,AER,2021-03-18T00:05:00Z,DP,563,11573,2021-03-09T20:00:29Z,21-03-07T00:43:58Z
SVX,AER,2021-03-19T01:30:00Z,A4,214,11500,2021-03-07T12:01:22Z,21-03-07T00:43:58Z
SVX,AER,2021-03-20T00:05:00Z,DP,563,12553,2021-03-07T12:08:07Z,21-03-07T00:43:58Z
SVX,AER,2021-03-21T13:40:00Z,U6,266,12430,2021-03-09T07:49:15Z,21-03-07T00:43:58Z
SVX,AER,2021-03-22T13:55:00Z,WZ,422,10484,2021-03-07T10:12:39Z,21-03-07T00:43:58Z
SVX,AER,2021-03-23T13:55:00Z,WZ,422,9949,2021-03-07T18:38:32Z,21-03-07T00:43:58Z
SVX,AER,2021-03-24T01:30:00Z,A4,214,9122,2021-03-09T11:27:54Z,21-03-07T00:43:58Z
SVX,AER,2021-03-25T01:05:00Z,S7,1172,9895,2021-03-07T05:27:32Z,21-03-07T00:43:58Z
SVX,AER,2021-03-26T01:30:00Z,A4,214,8793,2021-03-08T16:11:03Z,21-03-07T00:43:58Z
SVX,AER,2021-03-27T14:55:00Z,S7,1176,9895,2021-03-08T17:52:00Z,21-03-07T00:43:58Z
SVX,AER,2021-03-28T02:10:00Z,DP,406,9924,2021-03-08T07:37:15Z,21-03-07T00:43:58Z
SVX,AER,2021-03-29T01:35:00Z,A4,214,9020,2021-03-09T15:45:23Z,21-03-07T00:43:58Z
SVX,AER,2021-03-30T14:25:00Z,WZ,426,8687,2021-03-08T10:02:05Z,21-03-07T00:43:58Z
SVX,AER,2021-03-31T01:30:00Z,A4,214,8481,2021-03-09T20:39:44Z,21-03-07T00:43:58Z
SVX,AER,2021-04-01T01:05:00Z,S7,1172,8934,2021-03-09T11:23:40Z,21-03-07T00:43:58Z
SVX,AER,2021-04-02T01:30:00Z,A4,214,9295,2021-03-07T20:00:23Z,21-03-07T00:43:58Z
SVX,AER,2021-04-03T00:55:00Z,DP,340,9721,2021-03-09T06:06:13Z,21-03-07T00:43:58Z
SVX,AER,2021-04-04T00:55:00Z,DP,340,9577,2021-03-08T16:28:42Z,21-03-07T00:43:58Z
SVX,AER,2021-04-05T01:35:00Z,A4,214,8960,2021-03-07T16:45:29Z,21-03-07T00:43:58Z
SVX,AER,2021-04-06T01:05:00Z,S7,1172,7018,2021-03-09T12:30:08Z,21-03-07T00:43:58Z
SVX,AER,2021-04-07T02:00:00Z,A4,214,8123,2021-03-07T10:49:05Z,21-03-07T00:43:58Z
SVX,AER,2021-04-08T01:05:00Z,S7,1172,8928,2021-03-08T02:23:46Z,21-03-07T00:43:58Z
SVX,AER,2021-04-09T01:30:00Z,A4,214,8808,2021-03-08T16:55:44Z,21-03-07T00:43:58Z
SVX,AER,2021-04-10T14:25:00Z,WZ,426,9307,2021-03-09T12:50:33Z,21-03-07T00:43:58Z
SVX,AER,2021-04-11T01:05:00Z,S7,1172,9243,2021-03-09T12:48:00Z,21-03-07T00:43:58Z
SVX,AER,2021-04-12T15:05:00Z,S7,1176,7018,2021-03-09T17:38:01Z,21-03-07T00:43:58Z
SVX,AER,2021-04-13T15:05:00Z,S7,1176,6922,2021-03-09T21:21:01Z,21-03-07T00:43:58Z
SVX,AER,2021-04-14T01:30:00Z,A4,214,8120,2021-03-08T11:21:18Z,21-03-07T00:43:58Z
SVX,AER,2021-04-15T15:05:00Z,S7,1176,8928,2021-03-08T06:55:20Z,21-03-07T00:43:58Z
SVX,AER,2021-04-16T01:30:00Z,A4,214,9194,2021-03-09T12:51:46Z,21-03-07T00:43:58Z
SVX,AER,2021-04-17T15:05:00Z,S7,1176,9243,2021-03-08T02:11:08Z,21-03-07T00:43:58Z
SVX,AER,2021-04-18T01:05:00Z,S7,1172,9243,2021-03-08T20:48:35Z,21-03-07T00:43:58Z
SVX,AER,2021-04-19T15:05:00Z,S7,1176,6973,2021-03-08T17:20:37Z,21-03-07T00:43:58Z
SVX,AER,2021-04-20T15:05:00Z,S7,1176,7018,2021-03-08T05:42:38Z,21-03-07T00:43:58Z
SVX,AER,2021-04-21T01:05:00Z,S7,1172,8700,2021-03-07T17:55:24Z,21-03-07T00:43:58Z
SVX,AER,2021-04-22T14:25:00Z,WZ,426,10472,2021-03-09T15:36:41Z,21-03-07T00:43:58Z
SVX,AER,2021-04-23T10:05:00Z,U6,321,10538,2021-03-09T19:36:39Z,21-03-07T00:43:58Z
SVX,AER,2021-04-24T13:40:00Z,U6,266,10811,2021-03-07T16:55:15Z,21-03-07T00:43:58Z
SVX,AER,2021-04-25T14:25:00Z,WZ,426,9492,2021-03-08T16:09:22Z,21-03-07T00:43:58Z
SVX,AER,2021-04-26T01:15:00Z,N4,174,9817,2021-03-08T15:05:56Z,21-03-07T00:43:58Z
SVX,AER,2021-04-27T00:55:00Z,DP,340,9680,2021-03-08T04:40:45Z,21-03-07T00:43:58Z
SVX,AER,2021-04-28T00:55:00Z,DP,340,10710,2021-03-09T00:31:24Z,21-03-07T00:43:58Z
SVX,AER,2021-04-29T00:10:00Z,DP,563,11412,2021-03-09T04:47:45Z,21-03-07T00:43:58Z
SVX,AER,2021-04-30T15:05:00Z,S7,1176,12373,2021-03-08T21:35:10Z,21-03-07T00:43:58Z
SVX,AER,2021-05-01T15:05:00Z,S7,1176,9903,2021-03-09T05:10:25Z,21-03-07T00:43:58Z
SVX,AER,2021-05-02T01:05:00Z,S7,1172,11492,2021-03-09T08:13:22Z,21-03-07T00:43:58Z
SVX,AER,2021-05-03T01:05:00Z,S7,1172,8934,2021-03-09T16:31:08Z,21-03-07T00:43:58Z
SVX,AER,2021-05-04T15:05:00Z,S7,1176,9903,2021-03-08T05:47:30Z,21-03-07T00:43:58Z
SVX,AER,2021-05-05T00:35:00Z,WZ,422,9647,2021-03-08T02:34:31Z,21-03-07T00:43:58Z
SVX,AER,2021-05-06T00:35:00Z,WZ,422,9127,2021-03-08T04:58:17Z,21-03-07T00:43:58Z
SVX,AER,2021-05-07T00:35:00Z,WZ,422,10484,2021-03-07T08:28:56Z,21-03-07T00:43:58Z
SVX,AER,2021-05-08T04:00:00Z,ZF,347,9353,2021-03-08T12:38:48Z,21-03-07T00:43:58Z
SVX,AER,2021-05-09T01:05:00Z,S7,1172,7018,2021-03-08T08:58:12Z,21-03-07T00:43:58Z
SVX,AER,2021-05-10T00:55:00Z,DP,340,8547,2021-03-08T15:35:08Z,21-03-07T00:43:58Z
SVX,AER,2021-05-11T01:05:00Z,S7,1172,7018,2021-03-07T09:46:56Z,21-03-07T00:43:58Z
SVX,AER,2021-05-12T01:05:00Z,S7,1172,7018,2021-03-07T12:05:35Z,21-03-07T00:43:58Z
SVX,AER,2021-05-13T01:15:00Z,N4,174,9104,2021-03-09T08:36:41Z,21-03-07T00:43:58Z
SVX,AER,2021-05-14T00:35:00Z,WZ,422,9128,2021-03-08T17:13:35Z,21-03-07T00:43:58Z
SVX,AER,2021-05-15T00:35:00Z,WZ,422,9128,2021-03-07T10:55:58Z,21-03-07T00:43:58Z
SVX,AER,2021-05-16T00:35:00Z,WZ,422,9009,2021-03-09T11:05:00Z,21-03-07T00:43:58Z
SVX,AER,2021-05-17T01:05:00Z,S7,1172,7018,2021-03-08T09:25:38Z,21-03-07T00:43:58Z
SVX,AER,2021-05-18T01:05:00Z,S7,1172,7018,2021-03-09T15:37:36Z,21-03-07T00:43:58Z
SVX,AER,2021-05-19T01:15:00Z,N4,174,9097,2021-03-07T17:27:26Z,21-03-07T00:43:58Z
SVX,AER,2021-05-20T00:35:00Z,WZ,422,9128,2021-03-08T19:26:24Z,21-03-07T00:43:58Z
SVX,AER,2021-05-21T00:35:00Z,WZ,422,9128,2021-03-09T09:52:47Z,21-03-07T00:43:58Z
SVX,AER,2021-05-22T00:55:00Z,DP,340,9165,2021-03-08T04:16:56Z,21-03-07T00:43:58Z
SVX,AER,2021-05-23T00:35:00Z,WZ,422,9535,2021-03-07T17:58:53Z,21-03-07T00:43:58Z
SVX,AER,2021-05-24T00:55:00Z,DP,340,9680,2021-03-07T09:37:34Z,21-03-07T00:43:58Z
SVX,AER,2021-05-25T01:05:00Z,N4,141,9471,2021-03-07T17:49:49Z,21-03-07T00:43:58Z
SVX,AER,2021-05-26T02:55:00Z,DP,404,10416,2021-03-08T12:41:42Z,21-03-07T00:43:58Z
SVX,AER,2021-05-27T01:15:00Z,N4,174,10178,2021-03-08T08:52:33Z,21-03-07T00:43:58Z
SVX,AER,2021-05-28T01:30:00Z,A4,214,10522,2021-03-07T17:22:47Z,21-03-07T00:43:58Z
SVX,AER,2021-05-29T03:00:00Z,TK,476,9592,2021-03-08T11:42:53Z,21-03-07T00:43:58Z
SVX,AER,2021-05-30T15:30:00Z,DP,408,10679,2021-03-09T17:19:23Z,21-03-07T00:43:58Z
SVX,AER,2021-05-31T02:55:00Z,DP,404,10608,2021-03-08T15:36:26Z,21-03-07T00:43:58Z
SVX,AER,2021-06-01T01:15:00Z,N4,174,11434,2021-03-09T15:26:22Z,21-03-07T00:43:58Z
SVX,AER,2021-06-02T00:35:00Z,WZ,422,11443,2021-03-08T03:59:03Z,21-03-07T00:43:58Z
SVX,AER,2021-06-03T02:10:00Z,DP,406,11467,2021-03-08T08:24:18Z,21-03-07T00:43:58Z
SVX,AER,2021-06-04T02:10:00Z,DP,406,11446,2021-03-07T13:02:37Z,21-03-07T00:43:58Z
SVX,AER,2021-06-05T00:35:00Z,WZ,422,12585,2021-03-08T06:45:47Z,21-03-07T00:43:58Z
SVX,AER,2021-06-06T00:35:00Z,WZ,422,11443,2021-03-07T15:46:16Z,21-03-07T00:43:58Z
SVX,AER,2021-06-07T13:45:00Z,DP,404,12048,2021-03-08T18:51:56Z,21-03-07T00:43:58Z
SVX,AER,2021-06-08T02:55:00Z,DP,404,13483,2021-03-07T05:36:00Z,21-03-07T00:43:58Z
SVX,AER,2021-06-09T00:55:00Z,DP,340,11946,2021-03-09T18:24:26Z,21-03-07T00:43:58Z
SVX,AER,2021-06-10T00:55:00Z,DP,340,13079,2021-03-09T08:14:23Z,21-03-07T00:43:58Z
SVX,AER,2021-06-11T02:10:00Z,DP,406,12919,2021-03-09T01:11:32Z,21-03-07T00:43:58Z
SVX,AER,2021-06-12T02:55:00Z,DP,404,12487,2021-03-09T19:05:34Z,21-03-07T00:43:58Z
SVX,AER,2021-06-13T01:15:00Z,N4,174,12564,2021-03-08T16:18:07Z,21-03-07T00:43:58Z
SVX,AER,2021-06-14T13:45:00Z,DP,404,12563,2021-03-07T11:47:23Z,21-03-07T00:43:58Z
SVX,AER,2021-06-15T02:55:00Z,DP,404,12919,2021-03-07T08:22:08Z,21-03-07T00:43:58Z
SVX,AER,2021-06-16T12:45:00Z,DP,404,13370,2021-03-09T13:59:24Z,21-03-07T00:43:58Z
SVX,AER,2021-06-17T11:05:00Z,WZ,828,12677,2021-03-07T05:35:15Z,21-03-07T00:43:58Z
SVX,AER,2021-06-18T00:35:00Z,WZ,422,12955,2021-03-09T17:35:34Z,21-03-07T00:43:58Z
SVX,AER,2021-06-19T02:55:00Z,DP,404,12919,2021-03-09T18:13:27Z,21-03-07T00:43:58Z
SVX,AER,2021-06-20T00:35:00Z,WZ,422,12658,2021-03-07T15:12:10Z,21-03-07T00:43:58Z
SVX,AER,2021-06-21T13:45:00Z,DP,404,12734,2021-03-09T10:14:05Z,21-03-07T00:43:58Z
SVX,AER,2021-06-22T02:10:00Z,DP,406,13181,2021-03-07T16:15:10Z,21-03-07T00:43:58Z
SVX,AER,2021-06-23T01:15:00Z,FV,6402,13912,2021-03-09T17:13:37Z,21-03-07T00:43:58Z
SVX,AER,2021-06-24T02:55:00Z,DP,404,12563,2021-03-09T17:36:39Z,21-03-07T00:43:58Z
SVX,AER,2021-06-25T00:55:00Z,DP,340,13254,2021-03-09T17:36:17Z,21-03-07T00:43:58Z
SVX,AER,2021-06-26T01:15:00Z,FV,6402,13912,2021-03-09T11:52:49Z,21-03-07T00:43:58Z
SVX,AER,2021-06-27T00:35:00Z,WZ,422,13766,2021-03-07T12:48:16Z,21-03-07T00:43:58Z
SVX,AER,2021-06-28T13:45:00Z,DP,404,13253,2021-03-09T11:54:57Z,21-03-07T00:43:58Z
SVX,AER,2021-06-29T01:15:00Z,FV,6402,13912,2021-03-08T16:12:51Z,21-03-07T00:43:58Z
SVX,AER,2021-06-30T12:45:00Z,DP,404,12734,2021-03-09T11:42:07Z,21-03-07T00:43:58Z
SVX,AER,2021-07-01T01:15:00Z,FV,6402,13912,2021-03-09T04:47:01Z,21-03-07T00:43:58Z
SVX,AER,2021-07-02T17:10:00Z,FV,6404,13912,2021-03-09T15:10:31Z,21-03-07T00:43:58Z
SVX,AER,2021-07-03T00:35:00Z,WZ,422,13766,2021-03-07T10:46:59Z,21-03-07T00:43:58Z
SVX,AER,2021-07-04T00:35:00Z,WZ,422,13508,2021-03-09T18:43:36Z,21-03-07T00:43:58Z
SVX,AER,2021-07-05T00:55:00Z,DP,340,13254,2021-03-09T17:59:08Z,21-03-07T00:43:58Z
SVX,AER,2021-07-06T03:20:00Z,SU,1437,14212,2021-03-07T06:18:04Z,21-03-07T00:43:58Z
SVX,AER,2021-07-07T17:10:00Z,FV,6404,13912,2021-03-09T08:08:28Z,21-03-07T00:43:58Z
SVX,AER,2021-07-08T11:05:00Z,WZ,828,12689,2021-03-09T12:11:54Z,21-03-07T00:43:58Z
SVX,AER,2021-07-09T01:30:00Z,A4,214,11320,2021-03-09T17:41:57Z,21-03-07T00:43:58Z
SVX,AER,2021-07-10T03:20:00Z,SU,1437,14062,2021-03-09T05:00:58Z,21-03-07T00:43:58Z
SVX,AER,2021-07-11T01:15:00Z,FV,6402,13912,2021-03-09T12:08:56Z,21-03-07T00:43:58Z
SVX,AER,2021-07-12T00:55:00Z,DP,340,13254,2021-03-09T12:27:08Z,21-03-07T00:43:58Z
SVX,AER,2021-07-13T00:55:00Z,DP,340,13254,2021-03-08T08:49:08Z,21-03-07T00:43:58Z
SVX,AER,2021-07-14T01:15:00Z,N4,174,13221,2021-03-09T12:56:18Z,21-03-07T00:43:58Z
SVX,AER,2021-07-15T00:55:00Z,DP,340,13254,2021-03-09T15:00:46Z,21-03-07T00:43:58Z
SVX,AER,2021-07-16T01:30:00Z,A4,214,12936,2021-03-09T07:52:18Z,21-03-07T00:43:58Z
SVX,AER,2021-07-17T17:10:00Z,FV,6404,13912,2021-03-08T08:24:39Z,21-03-07T00:43:58Z
SVX,AER,2021-07-18T00:55:00Z,DP,340,13254,2021-03-09T16:22:09Z,21-03-07T00:43:58Z
SVX,AER,2021-07-19T00:55:00Z,DP,340,13254,2021-03-08T14:44:04Z,21-03-07T00:43:58Z
SVX,AER,2021-07-20T11:30:00Z,WZ,828,13044,2021-03-09T15:08:07Z,21-03-07T00:43:58Z
SVX,AER,2021-07-21T00:55:00Z,DP,340,13254,2021-03-09T13:06:18Z,21-03-07T00:43:58Z
SVX,AER,2021-07-22T17:10:00Z,FV,6404,13912,2021-03-08T16:43:01Z,21-03-07T00:43:58Z
SVX,AER,2021-07-23T01:30:00Z,A4,214,12074,2021-03-07T12:53:32Z,21-03-07T00:43:58Z
SVX,AER,2021-07-24T00:55:00Z,DP,340,13890,2021-03-08T09:22:39Z,21-03-07T00:43:58Z
SVX,AER,2021-07-25T00:55:00Z,DP,340,13890,2021-03-08T16:48:11Z,21-03-07T00:43:58Z
SVX,AER,2021-07-26T01:35:00Z,A4,214,11320,2021-03-08T16:16:59Z,21-03-07T00:43:58Z
SVX,AER,2021-07-27T01:15:00Z,FV,6402,13912,2021-03-09T10:52:09Z,21-03-07T00:43:58Z
SVX,AER,2021-07-28T00:55:00Z,DP,340,13890,2021-03-08T17:54:15Z,21-03-07T00:43:58Z
SVX,AER,2021-07-29T11:05:00Z,WZ,828,13325,2021-03-07T15:43:43Z,21-03-07T00:43:58Z
SVX,AER,2021-07-30T00:35:00Z,WZ,422,13508,2021-03-08T22:24:49Z,21-03-07T00:43:58Z
SVX,AER,2021-07-31T17:10:00Z,FV,6404,13912,2021-03-09T06:59:31Z,21-03-07T00:43:58Z
SVX,AER,2021-08-01T00:35:00Z,WZ,422,13130,2021-03-07T11:37:18Z,21-03-07T00:43:58Z
SVX,AER,2021-08-02T17:10:00Z,FV,6404,13912,2021-03-09T07:17:15Z,21-03-07T00:43:58Z
SVX,AER,2021-08-03T11:30:00Z,WZ,828,13325,2021-03-08T11:19:42Z,21-03-07T00:43:58Z
SVX,AER,2021-08-04T08:55:00Z,SU,1401,14212,2021-03-07T18:08:00Z,21-03-07T00:43:58Z
SVX,AER,2021-08-05T17:10:00Z,FV,6404,13912,2021-03-09T19:07:27Z,21-03-07T00:43:58Z
SVX,AER,2021-08-06T01:30:00Z,A4,214,11920,2021-03-09T03:23:18Z,21-03-07T00:43:58Z
SVX,AER,2021-08-07T00:35:00Z,WZ,422,13130,2021-03-07T13:59:16Z,21-03-07T00:43:58Z
SVX,AER,2021-08-08T08:05:00Z,WZ,828,12901,2021-03-09T13:41:26Z,21-03-07T00:43:58Z
SVX,AER,2021-08-09T17:10:00Z,FV,6404,13912,2021-03-08T16:08:37Z,21-03-07T00:43:58Z
SVX,AER,2021-08-10T11:30:00Z,WZ,828,12558,2021-03-08T09:41:37Z,21-03-07T00:43:58Z
SVX,AER,2021-08-12T00:55:00Z,DP,340,12009,2021-03-09T17:43:39Z,21-03-07T00:43:58Z
SVX,AER,2021-08-13T00:55:00Z,DP,340,11585,2021-03-09T13:37:49Z,21-03-07T00:43:58Z
SVX,AER,2021-08-14T02:10:00Z,DP,406,13207,2021-03-08T03:22:24Z,21-03-07T00:43:58Z
SVX,AER,2021-08-15T00:55:00Z,DP,340,12645,2021-03-09T17:37:19Z,21-03-07T00:43:58Z
SVX,AER,2021-08-16T01:35:00Z,A4,214,11920,2021-03-09T19:44:25Z,21-03-07T00:43:58Z
SVX,AER,2021-08-17T00:55:00Z,DP,340,12645,2021-03-08T12:20:22Z,21-03-07T00:43:58Z
SVX,AER,2021-08-18T12:45:00Z,DP,404,11895,2021-03-08T04:00:52Z,21-03-07T00:43:58Z
SVX,AER,2021-08-19T11:05:00Z,WZ,828,11530,2021-03-07T19:33:26Z,21-03-07T00:43:58Z
SVX,AER,2021-08-20T01:30:00Z,A4,214,11320,2021-03-09T15:42:25Z,21-03-07T00:43:58Z
SVX,AER,2021-08-21T00:55:00Z,DP,340,12009,2021-03-07T12:55:47Z,21-03-07T00:43:58Z
SVX,AER,2021-08-22T00:55:00Z,DP,340,11585,2021-03-09T14:01:26Z,21-03-07T00:43:58Z
SVX,AER,2021-08-23T01:35:00Z,A4,214,11466,2021-03-09T03:38:17Z,21-03-07T00:43:58Z
SVX,AER,2021-08-24T01:05:00Z,N4,141,10934,2021-03-08T17:56:04Z,21-03-07T00:43:58Z
SVX,AER,2021-08-25T13:45:00Z,SU,1413,14212,2021-03-07T19:04:47Z,21-03-07T00:43:58Z
SVX,AER,2021-08-26T00:55:00Z,DP,340,13298,2021-03-07T15:33:55Z,21-03-07T00:43:58Z
SVX,AER,2021-08-28T00:55:00Z,DP,340,11585,2021-03-08T18:29:37Z,21-03-07T00:43:58Z
SVX,AER,2021-08-29T00:55:00Z,DP,340,11585,2021-03-08T14:36:15Z,21-03-07T00:43:58Z
SVX,AER,2021-08-30T00:55:00Z,DP,340,11585,2021-03-08T19:54:00Z,21-03-07T00:43:58Z
SVX,AER,2021-08-31T00:55:00Z,DP,340,11691,2021-03-08T17:36:49Z,21-03-07T00:43:58Z
SVX,AER,2021-09-01T00:55:00Z,DP,340,11585,2021-03-09T01:56:28Z,21-03-07T00:43:58Z
SVX,AER,2021-09-02T02:55:00Z,DP,404,12001,2021-03-07T13:44:35Z,21-03-07T00:43:58Z
SVX,AER,2021-09-03T00:55:00Z,DP,340,11691,2021-03-07T18:46:17Z,21-03-07T00:43:58Z
SVX,AER,2021-09-04T00:55:00Z,DP,340,11797,2021-03-09T18:16:38Z,21-03-07T00:43:58Z
SVX,AER,2021-09-05T00:55:00Z,DP,340,11713,2021-03-08T08:03:38Z,21-03-07T00:43:58Z
SVX,AER,2021-09-06T00:55:00Z,DP,340,10653,2021-03-09T18:31:50Z,21-03-07T00:43:58Z
SVX,AER,2021-09-07T00:55:00Z,DP,340,11713,2021-03-08T17:13:56Z,21-03-07T00:43:58Z
SVX,AER,2021-09-08T01:55:00Z,A4,214,10620,2021-03-09T15:40:36Z,21-03-07T00:43:58Z
SVX,AER,2021-09-09T00:55:00Z,DP,340,10653,2021-03-07T14:51:22Z,21-03-07T00:43:58Z
SVX,AER,2021-09-10T00:55:00Z,DP,340,10547,2021-03-09T12:38:28Z,21-03-07T00:43:58Z
SVX,AER,2021-09-11T00:55:00Z,DP,340,10547,2021-03-08T06:47:45Z,21-03-07T00:43:58Z
SVX,AER,2021-09-12T00:55:00Z,DP,340,10759,2021-03-09T18:39:10Z,21-03-07T00:43:58Z
SVX,AER,2021-09-13T00:55:00Z,DP,340,12379,2021-03-09T14:09:39Z,21-03-07T00:43:58Z
SVX,AER,2021-09-14T01:05:00Z,N4,141,10319,2021-03-09T15:24:05Z,21-03-07T00:43:58Z
SVX,AER,2021-09-15T01:55:00Z,A4,214,9520,2021-03-09T19:35:02Z,21-03-07T00:43:58Z
SVX,AER,2021-09-16T00:55:00Z,DP,340,10653,2021-03-07T14:13:01Z,21-03-07T00:43:58Z
SVX,AER,2021-09-17T00:55:00Z,DP,340,11262,2021-03-08T12:21:48Z,21-03-07T00:43:58Z
SVX,AER,2021-09-18T00:55:00Z,DP,340,12057,2021-03-08T17:34:35Z,21-03-07T00:43:58Z
SVX,AER,2021-09-19T00:10:00Z,DP,563,12350,2021-03-07T16:15:28Z,21-03-07T00:43:58Z
SVX,AER,2021-09-20T01:35:00Z,A4,214,9601,2021-03-09T08:47:52Z,21-03-07T00:43:58Z
SVX,AER,2021-09-21T00:55:00Z,DP,340,11427,2021-03-09T15:58:14Z,21-03-07T00:43:58Z
SVX,AER,2021-09-22T00:55:00Z,DP,340,12949,2021-03-07T09:53:51Z,21-03-07T00:43:58Z
SVX,AER,2021-09-23T00:55:00Z,DP,340,10175,2021-03-07T19:51:36Z,21-03-07T00:43:58Z
SVX,AER,2021-09-24T01:30:00Z,A4,214,9420,2021-03-08T17:20:31Z,21-03-07T00:43:58Z
SVX,AER,2021-09-25T01:05:00Z,N4,141,9551,2021-03-09T06:13:48Z,21-03-07T00:43:58Z
SVX,AER,2021-09-26T01:05:00Z,N4,141,11068,2021-03-08T07:34:50Z,21-03-07T00:43:58Z
SVX,AER,2021-09-27T00:55:00Z,DP,340,9195,2021-03-08T13:46:24Z,21-03-07T00:43:58Z
SVX,AER,2021-09-28T01:05:00Z,N4,141,8464,2021-03-09T10:16:10Z,21-03-07T00:43:58Z
SVX,AER,2021-09-30T01:05:00Z,N4,141,8591,2021-03-09T13:57:24Z,21-03-07T00:43:58Z
SVX,AER,2021-10-01T01:05:00Z,N4,141,8591,2021-03-08T12:45:07Z,21-03-07T00:43:58Z
SVX,AER,2021-10-02T00:55:00Z,DP,340,9818,2021-03-07T16:39:51Z,21-03-07T00:43:58Z
SVX,AER,2021-10-03T01:05:00Z,N4,141,8591,2021-03-09T14:43:58Z,21-03-07T00:43:58Z
SVX,AER,2021-10-04T01:05:00Z,N4,141,10312,2021-03-08T17:19:45Z,21-03-07T00:43:58Z
SVX,AER,2021-10-05T01:05:00Z,N4,141,8591,2021-03-09T14:39:38Z,21-03-07T00:43:58Z
SVX,AER,2021-10-07T01:05:00Z,N4,141,8591,2021-03-07T16:35:22Z,21-03-07T00:43:58Z
SVX,AER,2021-10-08T01:05:00Z,N4,141,8591,2021-03-07T10:45:07Z,21-03-07T00:43:58Z
